driverId,name,ssn,location,certified,wage-plan
97,Christopher Macias,381-56-8608,"43140 Stacey Ports Suite 433
Virginiaview, NV 89234",Y,hours
98,Samuel Edwards,722-12-9554,"74835 Shannon Tunnel
Mejiachester, SD 30050",N,miles
99,Molly Guerrero MD,316-43-4083,"662 Michael Isle
East Adriana, TX 72411",Y,miles
100,John Cox,010-29-4685,"3274 Jesse Hill Apt. 236
West Timothyview, TX 04238",Y,hours
101,Lauren White,227-11-9549,"52711 Robles Junctions
Lake James, WA 13898",N,miles
102,Alyssa Williams,550-84-5023,"36149 Stephen Square
New Gracebury, TN 42297",N,miles
103,Gina Kennedy,361-91-4620,"8239 Little Vista Apt. 672
Michaelton, AR 70963",Y,hours
104,Barry Robertson,807-41-5271,"455 Bishop Islands Suite 701
Amandaton, ID 57324",N,hours
105,Austin Rodriguez,618-83-1395,"1427 Jacob Parkway
West Charles, AS 30969",Y,miles
106,Oscar Wilcox,560-57-0741,"2707 Edwards Corners Suite 570
Hollowaychester, MN 92400",Y,hours
107,Patricia Chavez,497-98-2740,"6686 Jones Hill Apt. 880
East Robertmouth, MD 14665",N,miles
108,Diana Ramirez,835-24-7986,"7186 Todd Street
Wardchester, WA 37665",N,hours
109,Francisco Pena,217-15-5270,"PSC 5976, Box 6631
APO AA 25950",N,miles
